2025-04-10T16:16:38+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.47, 0.59, 0.61
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin64/1048576/1048576/1024/iterations:5",5,0.324998,0.324972,ms,,,,,,169184,1.07374e+09
"BM_JoinLinBin64/1048576/1048576/2048/iterations:5",5,0.182787,0.182762,ms,,,,,,84616,2.14748e+09
"BM_JoinLinBin64/10485760/10485760/1/iterations:5",5,119.58,119.582,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/2/iterations:5",5,61.4308,61.4174,ms,,,,,,2.09715e+07,2.09715e+07
"BM_JoinLinBin64/10485760/10485760/4/iterations:5",5,35.2836,35.2842,ms,,,,,,2.09715e+07,4.1943e+07
"BM_JoinLinBin64/10485760/10485760/8/iterations:5",5,23.4647,23.4652,ms,,,,,,2.09715e+07,8.38861e+07
"BM_JoinLinBin64/10485760/10485760/16/iterations:5",5,18.736,18.7364,ms,,,,,,2.09715e+07,1.67772e+08
"BM_JoinLinBin64/10485760/10485760/32/iterations:5",5,16.5273,16.5275,ms,,,,,,2.09715e+07,3.35544e+08
"BM_JoinLinBin64/10485760/10485760/64/iterations:5",5,15.794,15.7942,ms,,,,,,2.09715e+07,6.71089e+08
"BM_JoinLinBin64/10485760/10485760/128/iterations:5",5,45.2555,45.2563,ms,,,,,,1.408e+07,1.34218e+09
"BM_JoinLinBin64/10485760/10485760/256/iterations:5",5,26.2829,26.2688,ms,,,,,,7.03922e+06,2.68435e+09
"BM_JoinLinBin64/10485760/10485760/512/iterations:5",5,12.455,12.4386,ms,,,,,,3.52001e+06,5.36871e+09
"BM_JoinLinBin64/10485760/10485760/1024/iterations:5",5,5.47681,5.47658,ms,,,,,,1.75991e+06,1.07374e+10
"BM_JoinLinBin64/10485760/10485760/2048/iterations:5",5,2.66029,2.66024,ms,,,,,,879990,2.14748e+10
"BM_JoinLinBin64/52428800/52428800/1/iterations:5",5,598.331,598.249,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/2/iterations:5",5,306.798,306.738,ms,,,,,,1.04858e+08,1.04858e+08
"BM_JoinLinBin64/52428800/52428800/4/iterations:5",5,176.627,176.617,ms,,,,,,1.04858e+08,2.09715e+08
"BM_JoinLinBin64/52428800/52428800/8/iterations:5",5,118.692,118.683,ms,,,,,,1.04858e+08,4.1943e+08
"BM_JoinLinBin64/52428800/52428800/16/iterations:5",5,90.2151,90.1987,ms,,,,,,1.04858e+08,8.38861e+08
"BM_JoinLinBin64/52428800/52428800/32/iterations:5",5,82.2785,82.28,ms,,,,,,1.04858e+08,1.67772e+09
"BM_JoinLinBin64/52428800/52428800/64/iterations:5",5,78.9568,78.9582,ms,,,,,,1.04858e+08,3.35544e+09
"BM_JoinLinBin64/52428800/52428800/128/iterations:5",5,258.109,258.039,ms,,,,,,7.23108e+07,6.71089e+09
"BM_JoinLinBin64/52428800/52428800/256/iterations:5",5,156.181,156.136,ms,,,,,,3.61533e+07,1.34218e+10
"BM_JoinLinBin64/52428800/52428800/512/iterations:5",5,83.4926,83.4671,ms,,,,,,1.8078e+07,2.68435e+10
"BM_JoinLinBin64/52428800/52428800/1024/iterations:5",5,43.2639,43.2646,ms,,,,,,9.03794e+06,5.36871e+10
"BM_JoinLinBin64/52428800/52428800/2048/iterations:5",5,20.6931,20.6935,ms,,,,,,4.51888e+06,1.07374e+11
"BM_JoinLinBin128/1048576/1048576/1/iterations:5",5,9.48969,9.4897,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/2/iterations:5",5,5.27649,5.27654,ms,,,,,,2.09715e+06,2.09715e+06
"BM_JoinLinBin128/1048576/1048576/4/iterations:5",5,3.26365,3.26365,ms,,,,,,2.09715e+06,4.19431e+06
"BM_JoinLinBin128/1048576/1048576/8/iterations:5",5,2.26847,2.26852,ms,,,,,,2.09715e+06,8.38861e+06
"BM_JoinLinBin128/1048576/1048576/16/iterations:5",5,1.75822,1.7582,ms,,,,,,2.09715e+06,1.67772e+07
"BM_JoinLinBin128/1048576/1048576/32/iterations:5",5,1.5051,1.50513,ms,,,,,,2.09715e+06,3.35544e+07
"BM_JoinLinBin128/1048576/1048576/64/iterations:5",5,1.38155,1.38147,ms,,,,,,2.09715e+06,6.71089e+07
"BM_JoinLinBin128/1048576/1048576/128/iterations:5",5,1.32355,1.32356,ms,,,,,,2.09715e+06,1.34218e+08
"BM_JoinLinBin128/1048576/1048576/256/iterations:5",5,1.21038,1.21042,ms,,,,,,1.20141e+06,2.68435e+08
"BM_JoinLinBin128/1048576/1048576/512/iterations:5",5,0.712333,0.712321,ms,,,,,,600510,5.36871e+08
"BM_JoinLinBin128/1048576/1048576/1024/iterations:5",5,0.430422,0.430397,ms,,,,,,300228,1.07374e+09
"BM_JoinLinBin128/1048576/1048576/2048/iterations:5",5,0.233306,0.233258,ms,,,,,,150112,2.14748e+09
"BM_JoinLinBin128/10485760/10485760/1/iterations:5",5,92.4629,92.4271,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/2/iterations:5",5,51.891,51.8919,ms,,,,,,2.09715e+07,2.09715e+07
"BM_JoinLinBin128/10485760/10485760/4/iterations:5",5,33.2786,33.2633,ms,,,,,,2.09715e+07,4.1943e+07
"BM_JoinLinBin128/10485760/10485760/8/iterations:5",5,23.5586,23.559,ms,,,,,,2.09715e+07,8.38861e+07
"BM_JoinLinBin128/10485760/10485760/16/iterations:5",5,18.7538,18.7542,ms,,,,,,2.09715e+07,1.67772e+08
"BM_JoinLinBin128/10485760/10485760/32/iterations:5",5,16.5673,16.5675,ms,,,,,,2.09715e+07,3.35544e+08
"BM_JoinLinBin128/10485760/10485760/64/iterations:5",5,15.9323,15.9151,ms,,,,,,2.09715e+07,6.71089e+08
"BM_JoinLinBin128/10485760/10485760/128/iterations:5",5,15.6955,15.6957,ms,,,,,,2.09715e+07,1.34218e+09
"BM_JoinLinBin128/10485760/10485760/256/iterations:5",5,35.6813,35.6791,ms,,,,,,1.22849e+07,2.68435e+09
"BM_JoinLinBin128/10485760/10485760/512/iterations:5",5,18.268,18.258,ms,,,,,,6.14086e+06,5.36871e+09
"BM_JoinLinBin128/10485760/10485760/1024/iterations:5",5,8.63581,8.63588,ms,,,,,,3.07051e+06,1.07374e+10
"BM_JoinLinBin128/10485760/10485760/2048/iterations:5",5,3.54706,3.54693,ms,,,,,,1.53521e+06,2.14748e+10
"BM_JoinLinBin128/52428800/52428800/1/iterations:5",5,461.025,460.954,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/2/iterations:5",5,259.551,259.51,ms,,,,,,1.04858e+08,1.04858e+08
"BM_JoinLinBin128/52428800/52428800/4/iterations:5",5,166.203,166.176,ms,,,,,,1.04858e+08,2.09715e+08
"BM_JoinLinBin128/52428800/52428800/8/iterations:5",5,117.997,117.94,ms,,,,,,1.04858e+08,4.1943e+08
"BM_JoinLinBin128/52428800/52428800/16/iterations:5",5,94.578,94.5683,ms,,,,,,1.04858e+08,8.38861e+08
"BM_JoinLinBin128/52428800/52428800/32/iterations:5",5,82.8714,82.8627,ms,,,,,,1.04858e+08,1.67772e+09
"BM_JoinLinBin128/52428800/52428800/64/iterations:5",5,78.955,78.9563,ms,,,,,,1.04858e+08,3.35544e+09
"BM_JoinLinBin128/52428800/52428800/128/iterations:5",5,82.8444,82.8337,ms,,,,,,1.04858e+08,6.71089e+09
"BM_JoinLinBin128/52428800/52428800/256/iterations:5",5,190.631,190.558,ms,,,,,,6.23862e+07,1.34218e+10
"BM_JoinLinBin128/52428800/52428800/512/iterations:5",5,109.763,109.735,ms,,,,,,3.11813e+07,2.68435e+10
"BM_JoinLinBin128/52428800/52428800/1024/iterations:5",5,55.2638,55.2647,ms,,,,,,1.55905e+07,5.36871e+10
"BM_JoinLinBin128/52428800/52428800/2048/iterations:5",5,26.5895,26.5898,ms,,,,,,7.79534e+06,1.07374e+11
"BM_JoinBin/1048576/1048576/1/iterations:5",5,42.2788,42.2795,ms,,,,,,3.98458e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/2/iterations:5",5,22.1493,22.1497,ms,,,,,,1.99229e+07,2.09715e+06
"BM_JoinBin/1048576/1048576/4/iterations:5",5,11.6091,11.6093,ms,,,,,,9.8304e+06,4.19431e+06
"BM_JoinBin/1048576/1048576/8/iterations:5",5,6.42187,6.39924,ms,,,,,,4.9152e+06,8.38861e+06
"BM_JoinBin/1048576/1048576/16/iterations:5",5,3.56165,3.56175,ms,,,,,,2.44942e+06,1.67772e+07
"BM_JoinBin/1048576/1048576/32/iterations:5",5,2.55819,2.55823,ms,,,,,,1.22061e+06,3.35544e+07
"BM_JoinBin/1048576/1048576/64/iterations:5",5,1.36162,1.36163,ms,,,,,,610318,6.71089e+07
"BM_JoinBin/1048576/1048576/128/iterations:5",5,0.737554,0.737584,ms,,,,,,305684,1.34218e+08
"BM_JoinBin/1048576/1048576/256/iterations:5",5,0.50093,0.500906,ms,,,,,,152580,2.68435e+08
"BM_JoinBin/1048576/1048576/512/iterations:5",5,0.370288,0.370345,ms,,,,,,76228,5.36871e+08
"BM_JoinBin/1048576/1048576/1024/iterations:5",5,0.248723,0.248657,ms,,,,,,38158,1.07374e+09
"BM_JoinBin/1048576/1048576/2048/iterations:5",5,0.131141,0.131118,ms,,,,,,19068,2.14748e+09
"BM_JoinBin/10485760/10485760/1/iterations:5",5,510.805,510.666,ms,,,,,,4.69762e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/2/iterations:5",5,268.957,268.857,ms,,,,,,2.34881e+08,2.09715e+07
"BM_JoinBin/10485760/10485760/4/iterations:5",5,141.495,141.483,ms,,,,,,1.15343e+08,4.1943e+07
"BM_JoinBin/10485760/10485760/8/iterations:5",5,83.4762,83.4635,ms,,,,,,5.76717e+07,8.38861e+07
"BM_JoinBin/10485760/10485760/16/iterations:5",5,71.0736,71.0601,ms,,,,,,2.88358e+07,1.67772e+08
"BM_JoinBin/10485760/10485760/32/iterations:5",5,81.0676,81.0388,ms,,,,,,1.43852e+07,3.35544e+08
"BM_JoinBin/10485760/10485760/64/iterations:5",5,49.8521,49.8529,ms,,,,,,7.18849e+06,6.71089e+08
"BM_JoinBin/10485760/10485760/128/iterations:5",5,27.9668,27.967,ms,,,,,,3.59836e+06,1.34218e+09
"BM_JoinBin/10485760/10485760/256/iterations:5",5,13.3109,13.3111,ms,,,,,,1.79767e+06,2.68435e+09
"BM_JoinBin/10485760/10485760/512/iterations:5",5,6.51499,6.51499,ms,,,,,,898178,5.36871e+09
"BM_JoinBin/10485760/10485760/1024/iterations:5",5,3.31658,3.31642,ms,,,,,,449334,1.07374e+10
"BM_JoinBin/10485760/10485760/2048/iterations:5",5,1.86747,1.86726,ms,,,,,,224614,2.14748e+10
"BM_JoinBin/52428800/52428800/1/iterations:5",5,2901.43,2900.76,ms,,,,,,2.59208e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/2/iterations:5",5,1539.24,1538.85,ms,,,,,,1.29604e+09,1.04858e+08
"BM_JoinBin/52428800/52428800/4/iterations:5",5,851.239,850.967,ms,,,,,,6.39631e+08,2.09715e+08
"BM_JoinBin/52428800/52428800/8/iterations:5",5,538.747,538.656,ms,,,,,,3.19816e+08,4.1943e+08
"BM_JoinBin/52428800/52428800/16/iterations:5",5,562.586,562.459,ms,,,,,,1.59384e+08,8.38861e+08
"BM_JoinBin/52428800/52428800/32/iterations:5",5,507.123,506.965,ms,,,,,,7.94296e+07,1.67772e+09
"BM_JoinBin/52428800/52428800/64/iterations:5",5,292.804,292.721,ms,,,,,,3.9764e+07,3.35544e+09
"BM_JoinBin/52428800/52428800/128/iterations:5",5,167.558,167.545,ms,,,,,,1.99148e+07,6.71089e+09
