2025-04-10T14:30:29+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.47, 0.44, 0.27
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin8/52428800/52428800/1/iterations:5",5,500.946,500.949,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/8/iterations:5",5,118.434,118.419,ms,,,,,,1.04858e+08,4.1943e+08
"BM_JoinLinBin8/52428800/52428800/16/iterations:5",5,580.292,580.22,ms,,,,,,2.12337e+08,8.38861e+08
"BM_JoinLinBin8/52428800/52428800/32/iterations:5",5,529.332,529.287,ms,,,,,,1.05513e+08,1.67772e+09
"BM_JoinLinBin8/52428800/52428800/64/iterations:5",5,319.001,318.957,ms,,,,,,5.29859e+07,3.35544e+09
"BM_JoinLinBin8/52428800/52428800/128/iterations:5",5,189.594,189.595,ms,,,,,,2.64356e+07,6.71089e+09
"BM_JoinLinBin8/52428800/52428800/256/iterations:5",5,105.802,105.804,ms,,,,,,1.32137e+07,1.34218e+10
"BM_JoinLinBin8/52428800/52428800/512/iterations:5",5,55.2863,55.2873,ms,,,,,,6.59911e+06,2.68435e+10
"BM_JoinLinBin8/52428800/52428800/1024/iterations:5",5,28.6493,28.6498,ms,,,,,,3.3039e+06,5.36871e+10
"BM_JoinLinBin8/52428800/52428800/2048/iterations:5",5,15.6911,15.6914,ms,,,,,,1.65153e+06,1.07374e+11
"BM_JoinLinBin64/52428800/52428800/1/iterations:5",5,500.886,500.86,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/8/iterations:5",5,119.766,119.763,ms,,,,,,1.04858e+08,4.1943e+08
"BM_JoinLinBin64/52428800/52428800/16/iterations:5",5,95.2104,95.1819,ms,,,,,,1.04858e+08,8.38861e+08
"BM_JoinLinBin64/52428800/52428800/32/iterations:5",5,83.0149,83.0164,ms,,,,,,1.04858e+08,1.67772e+09
"BM_JoinLinBin64/52428800/52428800/64/iterations:5",5,77.3397,77.3401,ms,,,,,,1.04858e+08,3.35544e+09
"BM_JoinLinBin64/52428800/52428800/128/iterations:5",5,252.903,252.876,ms,,,,,,7.23108e+07,6.71089e+09
"BM_JoinLinBin64/52428800/52428800/256/iterations:5",5,149.387,149.309,ms,,,,,,3.61533e+07,1.34218e+10
"BM_JoinLinBin64/52428800/52428800/512/iterations:5",5,84.1496,84.1512,ms,,,,,,1.8078e+07,2.68435e+10
"BM_JoinLinBin64/52428800/52428800/1024/iterations:5",5,42.3178,42.3185,ms,,,,,,9.03794e+06,5.36871e+10
