2025-04-11T12:32:32+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.53, 0.38, 0.28
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches","branch-instructions","branch-misses","cache-misses","cycles","instructions"
"BM_JoinBin/52428800/52428800/256/iterations:5",5,88.0005,88.002,ms,,,,,,0,1.34218e+10,2.37437e+07,30189,7.96953e+06,3.2834e+08,1.16358e+08
"BM_JoinBin/52428800/52428800/512/iterations:5",5,45.2156,45.2164,ms,,,,,,0,2.68435e+10,1.19774e+07,48826,3.8594e+06,1.70394e+08,5.87084e+07
"BM_JoinBin/52428800/52428800/1024/iterations:5",5,22.8797,22.8801,ms,,,,,,0,5.36871e+10,6.04032e+06,75940.4,1.88778e+06,8.62661e+07,2.96107e+07
"BM_JoinBin/52428800/52428800/2048/iterations:5",5,12.2912,12.2913,ms,,,,,,0,1.07374e+11,3.0464e+06,105435,981449,4.63568e+07,1.49369e+07
"BM_JoinExp/1048576/1048576/1/iterations:5",5,5.71285,5.70944,ms,,,,,,0,1.04858e+06,1.04858e+07,10.8,2846.4,2.15341e+07,8.07405e+07
"BM_JoinExp/1048576/1048576/2/iterations:5",5,6.37663,6.37664,ms,,,,,,0,2.09715e+06,1.25829e+07,9.4,574.4,2.40962e+07,8.65076e+07
"BM_JoinExp/1048576/1048576/4/iterations:5",5,5.00905,5.00906,ms,,,,,,0,4.19431e+06,1.15343e+07,15.8,285,1.89255e+07,6.78953e+07
"BM_JoinExp/1048576/1048576/8/iterations:5",5,2.97648,2.97649,ms,,,,,,0,8.38861e+06,7.0779e+06,17,200.8,1.12448e+07,3.98459e+07
"BM_JoinExp/1048576/1048576/16/iterations:5",5,1.82535,1.82537,ms,,,,,,0,1.67772e+07,4.45646e+06,21.8,255.4,6.89222e+06,2.40518e+07
"BM_JoinExp/1048576/1048576/32/iterations:5",5,1.0695,1.06947,ms,,,,,,0,3.35544e+07,2.68699e+06,17.2,209.2,4.03463e+06,1.40903e+07
"BM_JoinExp/1048576/1048576/64/iterations:5",5,0.656239,0.656255,ms,,,,,,0,6.71089e+07,1.57287e+06,13.2,184.4,2.47606e+06,8.07736e+06
"BM_JoinExp/1048576/1048576/128/iterations:5",5,0.572447,0.572407,ms,,,,,,0,1.34218e+08,901130,16.6,235.6,2.1573e+06,4.5548e+06
"BM_JoinExp/1048576/1048576/256/iterations:5",5,0.380806,0.380782,ms,,,,,,0,2.68435e+08,507914,19,78.6,1.41116e+06,2.53548e+06
"BM_JoinExp/1048576/1048576/512/iterations:5",5,0.209897,0.209877,ms,,,,,,0,5.36871e+08,282634,13.8,48,789563,1.39679e+06
"BM_JoinExp/1048576/1048576/1024/iterations:5",5,0.104419,0.104381,ms,,,,,,0,1.07374e+09,155657,13.4,11,392999,762935
"BM_JoinExp/1048576/1048576/2048/iterations:5",5,0.0613317,0.0613086,ms,,,,,,0,2.14748e+09,85001.4,11.4,8.2,229450,413752
"BM_JoinExp/10485760/10485760/1/iterations:5",5,56.5216,56.5226,ms,,,,,,0,1.04858e+07,1.04858e+08,9.6,2.41351e+06,2.13342e+08,8.07404e+08
"BM_JoinExp/10485760/10485760/2/iterations:5",5,63.9591,63.9584,ms,,,,,,0,2.09715e+07,1.25829e+08,12.8,2.31666e+06,2.41115e+08,8.65075e+08
"BM_JoinExp/10485760/10485760/4/iterations:5",5,51.1956,51.1966,ms,,,,,,0,4.1943e+07,1.15343e+08,40,2.2761e+06,1.93253e+08,6.78953e+08
"BM_JoinExp/10485760/10485760/8/iterations:5",5,30.8071,30.8054,ms,,,,,,0,8.38861e+07,7.07789e+07,38.4,2.24737e+06,1.16316e+08,3.98459e+08
"BM_JoinExp/10485760/10485760/16/iterations:5",5,19.5174,19.5177,ms,,,,,,0,1.67772e+08,4.45645e+07,47.6,2.22625e+06,7.36783e+07,2.40517e+08
"BM_JoinExp/10485760/10485760/32/iterations:5",5,13.4722,13.4724,ms,,,,,,0,3.35544e+08,2.68698e+07,40.4,2.21098e+06,5.08571e+07,1.40902e+08
"BM_JoinExp/10485760/10485760/64/iterations:5",5,12.523,12.5232,ms,,,,,,0,6.71089e+08,1.57287e+07,38.2,2.18939e+06,4.72952e+07,8.07732e+07
"BM_JoinExp/10485760/10485760/128/iterations:5",5,12.2299,12.2302,ms,,,,,,0,1.34218e+09,9.01122e+06,44.6,1.92501e+06,4.61566e+07,4.55476e+07
"BM_JoinExp/10485760/10485760/256/iterations:5",5,9.81905,9.81916,ms,,,,,,0,2.68435e+09,5.07906e+06,32.6,1.54685e+06,3.70854e+07,2.53543e+07
"BM_JoinExp/10485760/10485760/512/iterations:5",5,5.58658,5.58659,ms,,,,,,0,5.36871e+09,2.82626e+06,32.2,756946,2.1097e+07,1.39674e+07
"BM_JoinExp/10485760/10485760/1024/iterations:5",5,2.99668,2.99655,ms,,,,,,0,1.07374e+10,1.55649e+06,19.4,229154,1.13187e+07,7.62886e+06
"BM_JoinExp/10485760/10485760/2048/iterations:5",5,1.46192,1.4618,ms,,,,,,0,2.14748e+10,849931,17.8,81638.8,5.51727e+06,4.13702e+06
"BM_JoinExp/52428800/52428800/1/iterations:5",5,280.598,280.603,ms,,,,,,0,5.24288e+07,5.24288e+08,11.8,1.30816e+07,1.05944e+09,4.03702e+09
"BM_JoinExp/52428800/52428800/2/iterations:5",5,315.815,315.803,ms,,,,,,0,1.04858e+08,6.29146e+08,13.6,1.30259e+07,1.19111e+09,4.32538e+09
"BM_JoinExp/52428800/52428800/4/iterations:5",5,255.86,255.853,ms,,,,,,0,2.09715e+08,5.76717e+08,111.6,1.29816e+07,9.65925e+08,3.39477e+09
"BM_JoinExp/52428800/52428800/8/iterations:5",5,154.496,154.499,ms,,,,,,0,4.1943e+08,3.53895e+08,84,1.29545e+07,5.83344e+08,1.99229e+09
"BM_JoinExp/52428800/52428800/16/iterations:5",5,97.4399,97.4418,ms,,,,,,0,8.38861e+08,2.22823e+08,102.8,1.29374e+07,3.67675e+08,1.20259e+09
"BM_JoinExp/52428800/52428800/32/iterations:5",5,68.0639,68.0271,ms,,,,,,0,1.67772e+09,1.34349e+08,91.2,1.29205e+07,2.562e+08,7.04512e+08
"BM_JoinExp/52428800/52428800/64/iterations:5",5,67.5077,67.4988,ms,,,,,,0,3.35544e+09,7.86433e+07,96.6,1.28687e+07,2.5443e+08,4.03866e+08
"BM_JoinExp/52428800/52428800/128/iterations:5",5,62.7874,62.7885,ms,,,,,,0,6.71089e+09,4.50561e+07,103.2,1.1562e+07,2.37016e+08,2.27738e+08
"BM_JoinExp/52428800/52428800/256/iterations:5",5,51.6511,51.6499,ms,,,,,,0,1.34218e+10,2.53953e+07,96.8,8.98315e+06,1.94396e+08,1.26771e+08
"BM_JoinExp/52428800/52428800/512/iterations:5",5,28.752,28.7289,ms,,,,,,0,2.68435e+10,1.41312e+07,62.6,3.85543e+06,1.08414e+08,6.98369e+07
"BM_JoinExp/52428800/52428800/1024/iterations:5",5,17.4549,17.4551,ms,,,,,,0,5.36871e+10,7.78243e+06,43.4,1.75764e+06,6.5885e+07,3.81441e+07
"BM_JoinExp/52428800/52428800/2048/iterations:5",5,9.92526,9.92535,ms,,,,,,0,1.07374e+11,4.24962e+06,32.6,1.01147e+06,3.75034e+07,2.06849e+07
