2025-04-11T12:48:37+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.37, 0.12, 0.19
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin64/10485760/10485760/70/iterations:5",5,144.415,144.375,ms,,,,,,2.03995e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/80/iterations:5",5,131.216,131.218,ms,,,,,,1.94388e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/90/iterations:5",5,114.376,114.378,ms,,,,,,1.77721e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/99/iterations:5",5,97.3288,97.3305,ms,,,,,,1.58442e+07,1.04858e+07
"BM_JoinLinBin64/52428800/52428800/1/iterations:5",5,842.351,842.169,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/20/iterations:5",5,840.851,840.71,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/30/iterations:5",5,837.395,837.256,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/40/iterations:5",5,825.839,825.589,ms,,,,,,1.0485e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/50/iterations:5",5,804.276,804.04,ms,,,,,,1.04734e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/60/iterations:5",5,770.702,770.526,ms,,,,,,1.04089e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/70/iterations:5",5,721.997,721.868,ms,,,,,,1.01948e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/80/iterations:5",5,655.726,655.605,ms,,,,,,9.68902e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/90/iterations:5",5,567.809,567.703,ms,,,,,,8.78858e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/99/iterations:5",5,478.67,478.543,ms,,,,,,7.74207e+07,5.24288e+07
"BM_JoinLinBin128/1048576/1048576/1/iterations:5",5,16.4973,16.4975,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/20/iterations:5",5,16.4627,16.463,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/30/iterations:5",5,16.356,16.3563,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/40/iterations:5",5,16.1706,16.1414,ms,,,,,,2.09718e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/50/iterations:5",5,15.8195,15.8188,ms,,,,,,2.09608e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/60/iterations:5",5,15.0437,15.0439,ms,,,,,,2.08755e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/70/iterations:5",5,13.9753,13.9687,ms,,,,,,2.05712e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/80/iterations:5",5,12.7219,12.7221,ms,,,,,,1.98303e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/90/iterations:5",5,11.1458,11.146,ms,,,,,,1.84914e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/99/iterations:5",5,9.64073,9.64085,ms,,,,,,1.68731e+06,1.04858e+06
"BM_JoinLinBin128/10485760/10485760/1/iterations:5",5,166.56,166.525,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/20/iterations:5",5,166.572,166.488,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/30/iterations:5",5,166.168,166.096,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/40/iterations:5",5,163.297,163.287,ms,,,,,,2.09709e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/50/iterations:5",5,159.096,159.069,ms,,,,,,2.09565e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/60/iterations:5",5,151.637,151.554,ms,,,,,,2.08627e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/70/iterations:5",5,141.417,141.407,ms,,,,,,2.05216e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/80/iterations:5",5,128.322,128.277,ms,,,,,,1.96637e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/90/iterations:5",5,111.429,111.418,ms,,,,,,1.80809e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/99/iterations:5",5,94.6387,94.6389,ms,,,,,,1.61729e+07,1.04858e+07
"BM_JoinLinBin128/52428800/52428800/1/iterations:5",5,835.273,835.073,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/20/iterations:5",5,836.186,835.97,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/30/iterations:5",5,830.235,830.076,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/40/iterations:5",5,819.034,818.889,ms,,,,,,1.04853e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/50/iterations:5",5,795.832,795.675,ms,,,,,,1.04778e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/60/iterations:5",5,759.408,759.241,ms,,,,,,1.04299e+08,5.24288e+07
