2025-04-10T13:29:27+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.96, 0.44, 0.24
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin8/52428800/52428800/1/iterations:5",5,459.888,459.892,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/8/iterations:5",5,90.4954,90.4957,ms,,,,,,5.24288e+07,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/16/iterations:5",5,240.506,240.489,ms,,,,,,1.0512e+08,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/32/iterations:5",5,246.904,246.89,ms,,,,,,5.2822e+07,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/64/iterations:5",5,149.665,149.665,ms,,,,,,2.64274e+07,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/128/iterations:5",5,92.3368,92.3386,ms,,,,,,1.32239e+07,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/256/iterations:5",5,52.0936,52.0661,ms,,,,,,6.60685e+06,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/512/iterations:5",5,26.1757,26.1762,ms,,,,,,3.30397e+06,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/1024/iterations:5",5,13.3851,13.3832,ms,,,,,,1.65139e+06,5.24288e+07
"BM_JoinLinBin8/52428800/52428800/2048/iterations:5",5,7.36043,7.36036,ms,,,,,,826220,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/1/iterations:5",5,459.896,459.901,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/8/iterations:5",5,84.6783,84.6798,ms,,,,,,5.89824e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/16/iterations:5",5,61.6869,61.688,ms,,,,,,5.57056e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/32/iterations:5",5,50.8556,50.8566,ms,,,,,,5.40672e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/64/iterations:5",5,45.9875,45.9884,ms,,,,,,5.24288e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/128/iterations:5",5,118.606,118.591,ms,,,,,,3.61595e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/256/iterations:5",5,74.6865,74.6879,ms,,,,,,1.80736e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/512/iterations:5",5,40.0532,40.0539,ms,,,,,,9.0382e+06,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/1024/iterations:5",5,20.239,20.2391,ms,,,,,,4.51953e+06,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/2048/iterations:5",5,10.2267,10.2268,ms,,,,,,2.25954e+06,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/1/iterations:5",5,533.082,533.065,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/8/iterations:5",5,95.748,95.7451,ms,,,,,,5.89824e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/16/iterations:5",5,67.2522,67.2534,ms,,,,,,5.57056e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/32/iterations:5",5,52.382,52.3829,ms,,,,,,5.40672e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/64/iterations:5",5,45.7648,45.7644,ms,,,,,,5.3248e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/128/iterations:5",5,42.953,42.9537,ms,,,,,,5.24288e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/256/iterations:5",5,90.9716,90.9734,ms,,,,,,3.11839e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/512/iterations:5",5,52.3597,52.3582,ms,,,,,,1.55919e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/1024/iterations:5",5,26.1977,26.1982,ms,,,,,,7.79491e+06,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/2048/iterations:5",5,13.6009,13.601,ms,,,,,,3.89792e+06,5.24288e+07
"BM_JoinBin/52428800/52428800/1/iterations:5",5,2914.15,2913.8,ms,,,,,,2.59208e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/8/iterations:5",5,439.802,439.807,ms,,,,,,3.30301e+08,5.24288e+07
"BM_JoinBin/52428800/52428800/16/iterations:5",5,310.054,310.059,ms,,,,,,1.64889e+08,5.24288e+07
"BM_JoinBin/52428800/52428800/32/iterations:5",5,320.508,320.497,ms,,,,,,8.23132e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/64/iterations:5",5,209.738,209.726,ms,,,,,,4.11812e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/128/iterations:5",5,118.957,118.956,ms,,,,,,2.0607e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/256/iterations:5",5,64.0038,64.005,ms,,,,,,1.02938e+07,5.24288e+07
"BM_JoinBin/52428800/52428800/512/iterations:5",5,31.0144,31.015,ms,,,,,,5.14614e+06,5.24288e+07
