2025-04-10T16:10:19+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.57, 0.61, 0.59
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin64/1048576/1048576/1024/iterations:5",5,0.164261,0.164249,ms,,,,,,85617,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/2048/iterations:5",5,0.0868022,0.086703,ms,,,,,,42821,1.04858e+06
"BM_JoinLinBin64/10485760/10485760/1/iterations:5",5,119.637,119.572,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/2/iterations:5",5,59.9198,59.9077,ms,,,,,,1.57286e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/4/iterations:5",5,32.4309,32.4314,ms,,,,,,1.31072e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/8/iterations:5",5,19.2549,19.2551,ms,,,,,,1.17965e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/16/iterations:5",5,13.0615,13.0616,ms,,,,,,1.11411e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/32/iterations:5",5,10.2689,10.269,ms,,,,,,1.08134e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/64/iterations:5",5,9.10496,9.10507,ms,,,,,,1.06496e+07,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/128/iterations:5",5,19.1776,19.128,ms,,,,,,7.12192e+06,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/256/iterations:5",5,10.7574,10.7394,ms,,,,,,3.56057e+06,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/512/iterations:5",5,5.42349,5.42338,ms,,,,,,1.78049e+06,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/1024/iterations:5",5,2.30244,2.30227,ms,,,,,,890197,1.04858e+07
"BM_JoinLinBin64/10485760/10485760/2048/iterations:5",5,1.03792,1.03764,ms,,,,,,445116,1.04858e+07
"BM_JoinLinBin64/52428800/52428800/1/iterations:5",5,598.491,598.31,ms,,,,,,1.04858e+08,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/2/iterations:5",5,299.76,299.626,ms,,,,,,7.86432e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/4/iterations:5",5,161.547,161.482,ms,,,,,,6.5536e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/8/iterations:5",5,95.9433,95.903,ms,,,,,,5.89824e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/16/iterations:5",5,64.1617,64.1517,ms,,,,,,5.57056e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/32/iterations:5",5,49.5989,49.5888,ms,,,,,,5.40672e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/64/iterations:5",5,44.9048,44.8948,ms,,,,,,5.3248e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/128/iterations:5",5,119.975,119.944,ms,,,,,,3.6565e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/256/iterations:5",5,74.2409,74.1964,ms,,,,,,1.82815e+07,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/512/iterations:5",5,41.6341,41.6049,ms,,,,,,9.14138e+06,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/1024/iterations:5",5,19.3219,19.3221,ms,,,,,,4.57017e+06,5.24288e+07
"BM_JoinLinBin64/52428800/52428800/2048/iterations:5",5,9.35624,9.35616,ms,,,,,,2.28504e+06,5.24288e+07
"BM_JoinLinBin128/1048576/1048576/1/iterations:5",5,9.53295,9.533,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/2/iterations:5",5,5.03238,5.03242,ms,,,,,,1.57286e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/4/iterations:5",5,2.80842,2.8084,ms,,,,,,1.31072e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/8/iterations:5",5,1.70175,1.70172,ms,,,,,,1.17965e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/16/iterations:5",5,1.16467,1.16469,ms,,,,,,1.11411e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/32/iterations:5",5,0.899006,0.899027,ms,,,,,,1.08134e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/64/iterations:5",5,0.774256,0.76431,ms,,,,,,1.06496e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/128/iterations:5",5,0.697492,0.697414,ms,,,,,,1.05677e+06,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/256/iterations:5",5,0.606546,0.606526,ms,,,,,,604800,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/512/iterations:5",5,0.37657,0.376498,ms,,,,,,302304,1.04858e+06
