2025-04-10T13:28:09+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.48, 0.27, 0.18
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin8/1048576/1048576/1/iterations:5",5,9.46905,9.46896,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/8/iterations:5",5,1.75096,1.75091,ms,,,,,,1.0486e+06,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/16/iterations:5",5,2.31358,2.31361,ms,,,,,,1.7367e+06,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/32/iterations:5",5,1.51156,1.51153,ms,,,,,,872452,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/64/iterations:5",5,0.828888,0.828907,ms,,,,,,436227,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/128/iterations:5",5,0.446928,0.446944,ms,,,,,,218247,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/256/iterations:5",5,0.296195,0.296249,ms,,,,,,108999,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/512/iterations:5",5,0.204856,0.204829,ms,,,,,,54540,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/1024/iterations:5",5,0.116215,0.116201,ms,,,,,,27243,1.04858e+06
"BM_JoinLinBin8/1048576/1048576/2048/iterations:5",5,0.0593089,0.059292,ms,,,,,,13659,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/1/iterations:5",5,9.43734,9.43743,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/8/iterations:5",5,1.70081,1.70085,ms,,,,,,1.17965e+06,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/16/iterations:5",5,1.16463,1.16459,ms,,,,,,1.11411e+06,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/32/iterations:5",5,0.894939,0.894971,ms,,,,,,1.08134e+06,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/64/iterations:5",5,0.770538,0.770538,ms,,,,,,1.0486e+06,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/128/iterations:5",5,0.718179,0.718219,ms,,,,,,676993,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/256/iterations:5",5,0.432209,0.432231,ms,,,,,,338353,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/512/iterations:5",5,0.265975,0.26599,ms,,,,,,169192,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/1024/iterations:5",5,0.155826,0.155795,ms,,,,,,84616,1.04858e+06
"BM_JoinLinBin64/1048576/1048576/2048/iterations:5",5,0.0851765,0.085141,ms,,,,,,42308,1.04858e+06
